id,pred_prob,pred_label
27e17d56d5082623573138f5add8d7bd,0,0
8bba3ae653e6eff98d3607ae4fd83ed4,0,0
f728178ba2b2eb2f1364d61cb6153685,0,0
1fc918fd4ffaaeac3d42e690f87a6036,1,1
3ff289786ae272f2d06bdb0a2e6d182f,0,0
65e4866eed98b563ce683bf22274765e,1,1
17694b1ae8fef140aa05dc2ad2275387,0,0
06e5ae33d17bbb9cc9ec8fa598ebbebb,0,0
f02130789314822930889852992026fb,0,0
b2968b8ca2becc97c604cb7be1a6ba14,0,0
d13160dfc7b0f7f32ea39cea929db234,0,0
c2ea6cc5635730196c70b31c16a1f0bb,0,0
9dce88b4faac37dd6a351667f45a48f3,0.03030303,0
ac878510fc4087029ecd92aaf60b8af1,0,0
d84109e3bea87b833d32d55d83c4618f,0,0
f4f1bfc4687cb887b88235619b39100b,0,0
1a7c8421e29d6de4640560781419ea6d,0,0
eeae466936b98a5baaebe08a0f397d98,0,0
9f77c6d59f6780ded394875cf8d18b70,0,0
a84265582f8e03265f7febed6262ec06,1,1
60ea9385c100d339de3f1c600a97015e,0,0
95d70dba4bc7517dd7b5568cbd8e4276,0,0
7353068ce18a903f94b83892b87272cf,0,0
72ab91ee8b3587843560b59c3cc2906d,0,0
0f64dfc632b1d6285bbe89bf42ef7275,0.031620553,0
f2703eae77cd63f6c9af4fc6c012e231,0,0
c95c3516d3f3431c43237940e65b6191,0,0
c9b511897a0639414cae3475f7e11f04,0,0
72faa40d1f72ec4e79da9d0ac8fd4fdb,0.916666667,1
1b818deaf28f955bbcbb0f68bf32d8cc,0,0
28db3cd4047e26ed962efa978f71f124,1,1
7f3a3b05265f13a9319913f41a8a1795,0,0
bdc46157441efe03e35a6d4330cb74f9,0,0
066e0825ccc5e96cec8d5fd629a6cdbb,0.031620553,0
8bb4c50f3867c95140a3f90b244f4eb2,0.055555556,0
d388a380ff7b21eee1bd581bb811439f,0,0
d6f7ef42532028d4b218cbef9f19ddf7,0,0
c88c39677918a02d5850651c47d05e55,0,0
eeeccc7e0bc5aecc89b58960aa1553d7,0,0
09a3fc297f9bd3f2e8dfb2ad8ad80ef9,0,0
9f8862181b4d967ddf3f9884a1371ae5,0,0
bd57eb1370246fae8fcac37b6b5a3bbb,0,0
fa1320463469710cdfa72d4d76931b23,0,0
aed756f3153190d1f072c25f8ae3e9e7,0,0
fda9c8c25d8b3d815880654b370780fc,0.021806854,0
50cf5feedac475ceddb4428b622e6eb1,0,0
9be1e98d9830fa2adeeed253356c809d,0,0
8ac74d5f6b7e6b6b58c59745a4676af8,0,0
4f613ae7a6323e82b45ec637fc1e855f,0,0
9e0a9c1d7b81667bf1dc2fffce1d15cf,0,0
e0b6bfe5ba6357012e299f8155ed756e,1,1
9f2c158cb4b6ec46ff265b0742aeec33,0,0
73673e90a08ed5304368e0e38f2fe096,0,0
f955a334047bab390f299f20203bd582,0,0
7f36d36bd8498f921c4f82f6f617d927,1,1
8af401e8f74e7d3777eefc2b70a32cc8,0,0
4d9e5675aa81833452ad97589504c075,0,0
325fd0224465b1f596e7b93387e3be46,0,0
e2475bb44d7f05818749dd444b391c61,0.031620553,0
1a3a90977fdcf4f61fc2e6893b9ef272,0,0
d6c0817f5cb27a62e86e73f888b48f24,0,0
ee45cdacdcbe5941ab8ea2399a633a84,0,0
e3f962e7d04284f3494a3d8e3b43ffaf,0,0
44cf0a8fce20bc00c090cd8f68a3a5a4,0,0
817175a4a50927733282d8eb08584bc4,0,0
fe2d42ae0010d462c1c3b7ee63628af9,0,0
3fb4c0edcdefc6f85ff94731e8d399ae,0.028571429,0
8fd157cdb5918d3fa021a640ab245517,0,0
21220ee722b9376c628138363d2428b7,0,0
561757686bdf0d48a0b8240e7c66887d,1,1
9c86d80ae6e5efc9056ac0145e9a4d16,0.055555556,0
0b72354fba952d1452d2964c179af44e,0,0
432de1c11d69e67d14747148702bfae0,1,1
00e43ab2b93e4ffc8697448030efc188,0,0
efe1f2ba62cba08823b6dcc49f04c815,1,1
e497f7a3f496a190300841399ab2e010,0,0
946e62b8ee11453f1924879e0781c092,0,0
d9266ae08f4749cce51c8ea930b4c9c7,0,0
34e7d347add56fd220dafa4ca2b6a116,0,0
fa71b580061f43b7e44a01a57e298cd7,0,0
6a9c7f1dd7b74d6ca069792a07405579,0,0
4655d71e18f4b6452b4887c8ad61dac6,0,0
e65ed2a9a4b50b3c8ac98510c58e4f87,0,0
ee083d04debd7a4c571f886cd7cf532b,0,0
1223b39f2291da6a99847c717f770ec8,0.021806854,0
ed71b13785ce390664c117627155660e,0,0
7118edd4738d2e76a27469c826041eb0,0,0
8f356224688dc2551b11543c2d2b700d,0,0
5cf2f72af0bc4bdada4fc27308c87be6,0.024,0
83c5b890e830ad5c4ae679903315dbda,0,0
cd48c79fdec786624d28093f35036e90,0,0
7e3e8ed9ed59a4469d6db5755d3476b5,0.031620553,0
822d2c70062151cb5729cbc73921239b,0,0
d1b30238bfae591f187cf79d158c961b,0.19047619,0
4b5caade27b3a1a913095bb3e7c3d8b7,1,1
465a13a248b186d3e65e3faa805d0b03,0,0
23b82acad31539a06e3b914ad81566f3,0,0
7361a875bfaa2dfdb101a48dcfdac58d,0,0
77d8ba64191131b66341c263bc69832d,0,0
3aee6cfad6b33be75d8b136c8b335865,1,1
5637dff53507b4d18777020a69808ba4,0,0
b9c6f68dfe6bf283c4e33cce689f49cf,0,0
85fda523c4549a9f0ba93e0bf8b050a1,0,0
333e8fcb4a73f273c79370c647732a88,0,0
40e321bfdb6ecc35eeb2020ae44bd038,0,0
7912c690cd9db22e436928ac57cf790f,0.031620553,0
24fa1b9fc3164317cab27c8590e4ae92,1,1
821ad2c28d3e0d81a275e8548c0b8e3d,0,0
816a121b302c632e4f15b462719f18a5,0.031620553,0
15cd9d34cd4a515bfa75036fc07ed8aa,0,0
fa706816e201fefacf63c053bfafcc38,0,0
b9847647652d35b6157535d5c9b35c05,1,1
1f96abcdf5dddb5bee1af72191d62cf2,0,0
8d3e1caea2ce9de3b759aa566fd4380b,0.021806854,0
13d8d4637da675292c3c60c0a084e7d8,0.032,0
fd5c3771a1ba6422795436c4a58da186,0,0
1495e0d045cec73ebb85c2f17b004320,0,0
d03ae6dc63bdf8abcb3391329a8956a7,0,0
0ed22edcf5df2c468562218e3bda865a,0,0
5b67490bc4428fc2e266a52745115388,0,0
7e3954c4c2749b4ccb12030822a24b8d,1,1
4674a2b225de4273976860a0877df583,0.031620553,0
e3d98d316bcb7681b2970e7b506cf771,0,0
0226f071290f3adb867e5ce478295a49,0,0
401198955611f94ffe18929e1272b349,0,0
82c28949e12e77a7c64da11a8830c0df,0,0
3ea4bca2f2e91fd217f50a4a8efb45e7,0,0
14039ad62e4212ea4aafc868a5d6773b,0,0
6c799009d69c61b3ce979982ea782b69,0,0
263260dad207c870c3dd80c565c76b0e,0,0
3409496f77dcd07dc5fc31aed66757da,0,0
b18b1349c6dfb25247290700275860d2,0.142857143,0
97d7effbc7b5bc644c6d343cc74ea19e,0.021806854,0
23c0465bc289a35ac0fc9171e25e129b,0.021806854,0
d8d9af95740c829ccff933bd687f839b,0,0
ff25dd12afd9168fa19fd1022b5372ac,0,0
17c16be65ccab6ff0f59163b2612a4b3,0.05,0
bae0636698516237caaa6d12953df6e5,0,0
ef0c97b7d26bac3b94f264f7026af867,0,0
b1bd84d8b4b3f89ad9a8c2c0caa9f1de,0,0
f76cc7d742a97df6d72afed9a20808af,0,0
f7bd32395a058eb3b0768440220659fa,0,0
7cd0f5a91300d312eb5a8a89ba8a08c0,0,0
51404fbf8b77d80e1df7a58879278be7,1,1
56728f4c329edfcf28ad639d541efd79,0,0
ddcb3bd0ef3cd730af964dfbd95765bd,0,0
fad91d4fddec4791483a94a6e0d48c1a,0,0
8af4e5becb6170b1750c19212c04ba77,0,0
e2882fa2169b4d656b2fde9d8c95a3d1,0,0
09fe1f56e32752e88ec40078179d1745,0.03030303,0
90ee182b19321d8a227f90e93e3b286b,0,0
3bd262939dbc78d8c317acb9d0d081b0,0.021806854,0
d27c5a409af60d738393cd7879cd1e47,0.021806854,0
de63c015e490158a8e2960ff7ab01794,0,0
e08d35e2b50061a455ece26baccb5a28,0,0
836003289def6c7932a9913db3843907,0,0
45eb3deb49c8e1c8f72d4eacb8d02434,0,0
9246daf1b089d32e0096c41ec4ab8cbd,0,0
dd8caf34ba236e6fe3b39caef00d79f5,1,1
50049ce2f15ad8dcdf621addb0ea8659,0,0
d43de9959e3f821f382f1e99e612e787,0,0
5ace0dd12f18d0996ab341319651bedc,0,0
5f6224d7d06dc2f642fdb9196814275d,0.19047619,0
e97a59e84fb1f34aa531e11f1e0f3c33,0.031620553,0
f819df3491ef16bc196af0e4a80d037f,0,0
730a2076631ed1643deedcd34a0b8997,0.031620553,0
3f9e672415dce3d0be6d14a5a2f81005,1,1
3943621e3e28e9b3689312731db9b339,0.03030303,0
1260cfabae1e9bdec3480abb8aa14e4f,0,0
383f50461b95261ecffae13438e722eb,0,0
662419c2189d051bc049a2187b75aa7b,0,0
f89f0324e22d48c265b458ad0e707507,0,0
7ae537bba1d6e1a8b3798dd54d947a44,0.021806854,0
226fd7312110b0467e47e951a24b21d0,0.05,0
2756232d4d4610798476a3ddb64ddddd,0,0
98f038af07d421ecd1a4f2adf777b124,0,0
400c935f0a60acd2af691b58198519d9,0,0
3a402ed01abb4d71128e4d32b4c53b22,1,1
ffe3dcb282001e7a9fe985c02fc0f7d6,0,0
72ee0d69aa4e756ac7cd4014cd41456a,0,0
8df71b55342d89a53df137e8f4a88fe4,0,0
b0ae041b9bcead939c5c3331be44cb09,0,0
2be99ad013945e64c359404c397b3643,0,0
d61ec3e2d6a402db36d46a8468e5c1b4,0,0
1d61b31ba7b91e29e8d205d9ac1eecd3,0.021806854,0
e3c26f5b7ca786d9c957d0e8fc37e2f4,0,0
03d4b4f7aa94d3ad1c32c6cb83090c61,0,0
abc0119af6485b6215f609ed150ffe80,0,0
af26d536b5c0b9d0f98678af5f0b116f,0,0
74f033b1d4578d99bcfd911acd0be746,0.055555556,0
bf4f9f168bfd2620f720a27cf6909cc4,0,0
82bd39b65073eda213c0c3d6e4acdeda,0,0
75895a8aa79e81f003d1776580fc8a08,0.021806854,0
c3487f8ea28fa7f2758da21376ba0943,0,0
17a0e0e6dffa9f659e85a2fd29741d5a,1,1
08fe52f04c9d56ad9d4f2cb74fcfb159,0,0
7c6a1f02b57f6f46f9734229865e866b,0,0
a91a8c1869f85d2273c94fb8ae0995ee,0,0
eed2423947a8ec8d436e35f430b20f30,0,0
a1adbcb0004dc4d06fe97d37edf7e812,0,0
40af75072d6c04972b050be24465e679,0,0
7de405d014100fe05affc026f0f88e92,0,0
1230374695132af08b597dc20af02d1f,0,0
df62a0eca459c56dd875bcee1f392ffd,0,0
d245a4826e622a2a165e7ac0aebff60e,0,0
347ddaf2dff371fab5b2b4ad4b4c8e42,0,0
51d3d1d03e000507cf1b0e958d286f6b,0,0
78a50fc43444005cf2aaae4adf5eb3b8,0,0
99244f37c9a85fc6508ce43d1d16452d,0,0
a8cacf19f737f41840afba302c0100ee,0,0
c381cad64b80e60b2ae3a88791b1be8a,0,0
c54c4bb3f324363d6a4ccc832f0dffd0,0,0
843a9083e496c2426d497ef9b670cb27,0,0
efe60fcc5229ab4a37de5d9ed1a84f67,0,0
9f0b56105199b559e22b02000f84715a,0,0
76409abcc4c21f2b57678257d5576a14,0,0
8ef628c86239ec4133f967b75e777fa6,1,1
ae9cc1c55ef5ac8686d0ca7dad5180f0,0,0
2585e256f8a2f985e7d03d6d47df1480,0,0
dd68d12f25df28c847d67e7404912098,0,0
2a079e4bdbc38ce76c7f07d7b08b1d2f,0.064516129,0
940af1c315d848c0883f031fe3c6b5df,0,0
2334f539176eb281b671ddcaf51fa1eb,0,0
8be66fece1b9063585c536cbd807446b,0,0
511f0fa169a9b108e7f9cdc719e61132,0,0
e9ca137665462a05cee97e7310fd4413,0,0
5d8bc6748996a7fcf361db230519df52,0,0
ea47a8e006edd7e5afafe995486fab19,0,0
35f6d5c5ab714916a092ef0f8737fcdd,0,0
2b73c5a7efd6a1a20dac6b841868393f,0,0
61ce78f29f713433edfa194576231c75,0.031620553,0
9e87ed5bc1dbd0929faa4c9f01b0e68a,0,0
26a22979cede7b24c0cb000f01d9e6c7,0,0
e8b66ecad3b336ab8307aeec0e1beceb,0,0
eef75ed5ddd0e8b4070a2c24f36c1a86,1,1
aab532661f0fd0e71cd6080be6562b27,0,0
1fd1a5e7cf46683fde21f0fdc089f4c6,0,0
b88a0f5a0e48df87a4b3a8564319eee2,0,0
054b5910c406cb248787de5c9064a8bc,0,0
1bac15884f60cade74ef6e3e7baf1a31,0,0
79cd258e91dcc8a1b3a8880477604fa3,0,0
68d074e519197dd5071b3e5cf14259af,0,0
ce6732a61c2e3130945ca975c4c0fe97,1,1
d0263452f71f3df5be65181c25e11b32,0.933333333,1
b173c1c19ac7ce42effe8321266f180a,0.021806854,0
8f4c0f19ba41377c45cae2f41d86c6fd,0,0
24c2c3b149e105b9080346cd653e1165,0,0
c890c7ff2ce4a3847efb4d841deea7ab,0,0
3eda6541fcd1132e008b4d9d643204bb,0,0
c5bec337944b7a00b2783047497be449,0.032,0
88878a33513dbe9d107054e8ea22f1c1,0.031620553,0
19dc1b50e06552a072867e19060b4e91,0,0
378121b315a9dd1cd436e9f44dc3a468,1,1
62d41235c99e76dfde2bcb67e0490c4d,0,0
f4772bf925a080c4e4ec897e0980b3f7,0,0
75d6e8b0356746ab36650b968ce8cef1,0,0
5cf6861e4e7cb7a264312355ff6f9a9b,0,0
38cadd51960c903b80749fd1b5fa6009,0,0
edf8d57ce83c38dde036d77307e05b56,1,1
4cde4599f84cf94e2ab1c4f119b25056,0.021806854,0
6d3b08ac99d0edf8ee018d7041773ab6,0.03030303,0
5a288a1a519551fa46a07be31a6d8916,0,0
32e2f6a70f4986c62ded5ed2765fec81,0.032,0
f79fb5d051837f6a144d2a0be443ec4c,0,0
b82bf1dacc097b001e9ffb2f6e9f3f3b,0.05,0
2f1e5f8e239603395a6f3b2eea6bf866,0,0
7305d10fed79a91d758578c963b027f3,0.032,0
2b0660ce75a8847796dd3ed355542c16,0,0
a6fbd46279cd23cd9fce0635502f2c88,0,0
adde65011a6854991ddf9b7bc1d1604b,0,0
cf977d6d50d7f91657df76d6116570f8,1,1
b7f7e52682d8beab938b4d4e9456b84b,0,0
8e67fe7edf7a37d71070b5f197c75cd9,0,0
844662d973d1d7f06c2a7f0d1a2de958,0,0
7076a06602f764eeefb647976000dce9,0,0
51e235651fcf5422021cd91084fd412d,0,0
ad581da0950a096f6b6d8af7f74df31b,0,0
0aabd5df3a075813eed0f7a78c91bf93,0,0
e45ee341255b77fdc89785f9824b78ee,0,0
1f609972142385b81094de4791b31c32,1,1
4893ed8405a90175cb430eb5b3322f19,0.03030303,0
3780252a374e3360839f140d8bbe817d,0,0
c88f317f1cfc585e25a379e13d790328,0.03030303,0
ca572887d40097864615aaf43909d0f6,0.031620553,0
e29dbd5eefafaeab40b852cbbe11bd0d,0,0
db1c05721ef8b53054d6d7654f339747,0.021806854,0
84729f191a4e7d5f5f2ae9d29b4c9695,1,1
90d92629b9579eb9efaad45b3f0940a5,0.031620553,0
4f3ba196e1848ae3c1bc108c42c521e8,1,1
fd27bf4726cc8ee6f119a8ec2dcc204c,0,0
e3f1b342b84608aefc7eb765e1694805,1,1
0ababe77ead4374e09e81beed4e23c7c,1,1
9358f98e05d4931ccec277e93edbf424,0,0
533519697f4595b834d893b4bee11062,0,0
38dce0a18ff9bad9ac35cb3b6b46a205,0,0
4ffbc073150b65f7f59d1335ba389c57,0.031620553,0
da2d080b96e55017b1a11271774d4514,1,1
2eb5583733277b1a1448edc733638fde,0.031620553,0
13b6fdf7a18ce92b26aa3acc07d4e2b0,0,0
aa7fa35d3db343919bae0cf042e6bc03,1,1
382dd00558fc17399bb1cba17f1e430e,0,0
d57104dc9fa4fbc1b06e8a21b1322d75,1,1
1caf47479912bdec68645c20c0ea449d,0.032,0
3ceac1131c86f39e9205497b02afc86b,0,0
fcadf823b9c4b46846c5f5ff8b3de60e,0,0
87a637a466477a02cd9f1a85c0f667a6,0,0
9a45a04da6b49ef7dfca2d0f219fb0dd,0,0
8c57951824dbade35e10e8adbf376f2b,0,0
ed8816a05b8d153433fecb5c792c7a41,0,0
a8b03065ce18d5b8c745dd5841fdff70,0,0
4a9f685587a37d62c796c35de48337a9,0,0
afe4c84c8b27e0f34c94673b9b83905f,0,0
e5f55cf23fd157993d4f32e0160cb8e1,0,0
c8d2f832da33479c0bd1df40ade01cca,0.021806854,0
4ef7e81ccc12783c6b818ebd6c684cb3,0,0
84e8265f9bcde7665b3e078b34bcce17,1,1
ad28deb9ba664e970471a404b39c83a3,0,0
f27b9305fa97604d36e7a02719b1b2ef,0,0
06dc96a9ba608cc57bbd86b70f46f1b9,0,0
4c8f0161e8613b47c4f15bc433dc139b,0.031620553,0
fb2e4e1a9ea0cb85f209b53e7a2faa1f,0,0
14969e0c6887e469e3a55d7512cd6558,0,0
ac8753ee370404abbccdc56a72f93a6b,0,0
ddb1f13997bc79e24d7da236bdb0adc1,0,0
dcac659016b5483d57fbf6c3b0743a5e,0,0
4230c72f9456aba081d9432f893c0f17,0,0
61cca81f8773683daa6e502005ea1d16,0,0
d90dc95ecd21ee8d0e0c8370c3df0bec,0,0
42f6fdb95f03bf94556dd1a116775f2c,0,0
fee2b7d9c6568747c501a63506ef6aab,0,0
fd4e651eb65e77d33001d27f42b6a46f,0,0
23e2eb04b9b3e46a4726754dc600c519,0.021806854,0
7005ff91849cd5320fcae6762d389b86,0.031620553,0
a73d85e75d07c60f0e19ac0d4230282c,0,0
d6a38e4030a21e07586305ab40ee3448,1,1
7c256883f941976c063469142cdb6a4d,0,0
8a5f0318b1aaee8dc0af8126493e06ac,0,0
2c7cc793b572e2c7e02b8972c4a1df3f,0,0
8f89447b3a5834e9f80b272952fcc560,0,0
d85bf46227abfce8c4590ad141b90c23,0,0
375da6bfde7fb3d7dc8e9a616272fd10,0.031620553,0
0ab5ba782fa7c4078fd9c28a4506b5db,0,0
69e6e48e1dabcbb5211cf551c5956e53,1,1
6b36cde2fe63b9316f25b524c50c72ea,0,0
ed7f33be6747481812186a48e7029cb8,0,0
4c75118bd5e00e413570ba3dbe271e2c,0,0
8be21cf4c222ac2d9af4948ab732adf6,0,0
5238f40ae3ff3730dd47f060c767c097,1,1
ef8cdcdb1bd27f4ceb73e70d5a5cb160,0.933333333,1
f9324b50d48a19b7a8cccf6b6db19b2d,0,0
3552e4651ce4599477fdd08a6acee2e6,0,0
f02eab2775d6cb25bab5c37de735dc34,0.031620553,0
9ca81873dfc93bcbc8230ef573556d8e,0,0
1b5a3bfc0fc753aacd3f401b4d869e0a,0,0
f05a9b1e6a377fa6c0bd8de26168f9a2,0,0
f38cf60bc639396c006dc7ce12927bbc,0,0
9f3c9777f14dc3a015288c0ccfeb1199,1,1
79a048fe65981335fcc2af6c2e0b5d62,0,0
a0cc34cab88e31a0a1796824e68ca4f1,0.021806854,0
4583981c49ce0df585039dbc6b2c2a7b,0.031620553,0
7d1f46834960c07390fe043f61ad7297,0,0
bd283eb6804a3629d47792caa3ee84f0,0,0
658a68d86ac06ff7506f861e24a9e5da,0,0
1d526c0e326daa007646db65cf2a777d,0,0
6de4a04100c1b668afd5b65aef817ac1,0,0
a80b3ebd414dd78b97d427ade5e395b7,1,1
b3be4a8061904244196bf0494efb5bc8,0,0
1c754c0a857ea40c4796614da292b882,0,0
9bea377d7f15b4cc4a677e910bad1055,0,0
d1a995e544b9af9ee1addd880d64a4bb,0,0
7f57447b3a6f5f1f1a59133204600ab9,0,0
7bcb687f83cf82578a2bd51886da8837,0,0
c92aaf146dcde780539fc6b93e02e2dd,0,0
f65ef19d3dda0f3ae75ff38bc381082d,0,0
86e54eb8a0ab1d35687ccc63e6260537,0,0
2e3ac2d3845b1c6e7941eb9411df742c,0,0
db94be2d9bb13ee04eb36125de0a080d,0,0
a7df83b76f57313f0854ea6b632f49ca,0,0
16713fc8078e0639ee6c781ae44ff87d,0,0
513960ec8b74deb59e88885f29dc34e9,0,0
a9af02e8e46fddc4933571ed093a566c,0,0
a6924323b3929c792f876e78c00cf041,1,1
9411bf35bb6b037fa110b5a77af012de,0,0
d1205b9e6d67dce377b9b4217d19565f,0,0
9404d3ff51f52653d3cdc43bdac30852,0,0
633160f755aac499e635cca36182e085,0,0
7fe50e16f0f1972a28a49757ce18d54c,0.024,0
591d6e72c3f1b4739e02f1b5fd9fb1af,0.021806854,0
67a4ee45ad52f6cfa07eff58f2955085,1,1
c0a6580087cac70515c40bc9e587a976,0,0
76c8bdbd490e5933b7ac91cf0529a429,0.032,0
a6b77fb8589f61d02191dd8884e3f2e6,0,0
ef0c7dc0064aecfbf79dc1084a41bca5,0,0
27fd80fb002cc71a1d0ce935d4419d94,0,0
4cdc8230576be58c83ab984ec62c8f86,0.021806854,0
f5cb41394352797402ec111b443c2606,0,0
