2.02,0.0,54.07
2.04,0.0,54.95
2.06,0.0,55.84
2.08,0.0,56.75
2.1,0.0,57.66
2.12,0.0,58.59
2.14,0.0,59.53
2.16,0.0,60.48
2.18,0.0,61.44
2.2,0.0,62.42
2.22,0.0,63.4
2.24,0.0,64.4
2.26,0.0,65.41
2.28,0.0,66.42
2.3,0.0,67.46
2.32,0.0,68.5
2.34,0.0,69.55
2.36,0.0,70.62
2.38,0.0,71.7
2.4,0.0,72.78
2.42,0.0,73.88
2.44,0.0,75.0
2.46,0.0,76.12
2.48,0.0,77.25
2.5,0.0,78.4
2.52,0.0,79.56
2.54,0.0,80.73
2.56,0.0,81.91
2.58,0.0,83.1
2.6,0.0,84.3
2.62,0.0,85.52
2.64,0.0,86.75
2.66,0.0,87.98
2.68,0.0,89.23
2.7,0.0,90.5
2.72,0.0,91.77
2.74,0.0,93.05
2.76,0.0,94.35
2.78,0.0,95.66
2.8,0.0,96.98
2.82,0.0,98.31
2.84,0.0,99.65
2.86,0.0,101.0
2.88,0.0,102.37
2.9,0.0,103.74
2.92,0.0,105.13
2.94,0.0,106.53
2.96,0.0,107.94
2.98,0.0,109.37
3.0,0.0,110.8
3.02,0.0,112.25
3.04,0.0,113.7
3.06,0.0,115.17
3.08,0.0,116.65
3.1,0.0,118.14
3.12,0.0,119.65
3.14,0.0,121.16
3.16,0.0,122.69
3.18,0.0,124.23
3.2,0.0,125.78
3.22,0.0,127.34
3.24,0.0,128.91
3.26,0.0,130.49
3.28,0.0,132.09
3.3,0.0,133.7
3.32,0.0,135.31
3.34,0.0,136.94
3.36,0.0,138.59
3.38,0.0,140.24
3.4,0.0,141.9
3.42,0.0,143.58
3.44,0.0,145.27
3.46,0.0,146.97
3.48,0.0,148.68
3.5,0.0,150.4
3.52,0.0,152.13
3.54,0.0,153.88
3.56,0.0,155.64
3.58,0.0,157.4
3.6,0.0,159.18
3.62,0.0,160.98
3.64,0.0,162.78
3.66,0.0,164.59
3.68,0.0,166.42
3.7,0.0,168.26
3.72,0.0,170.1
3.74,0.0,171.97
3.76,0.0,173.84
3.78,0.0,175.72
3.8,0.0,177.62
3.82,0.0,179.52
3.84,0.0,181.44
3.86,0.0,183.37
3.88,0.0,185.31
3.9,0.0,187.26
3.92,0.0,189.23
3.94,0.0,191.2
3.96,0.0,193.19
3.98,0.0,195.19
4.0,0.0,197.2
0.0,0.02,24.32
0.02,0.02,24.04
0.04,0.02,23.77
0.06,0.02,23.51
0.08,0.02,23.27
0.1,0.02,23.03
0.12,0.02,22.81
0.14,0.02,22.6
0.16,0.02,22.39
0.18,0.02,22.21
0.2,0.02,22.03
0.22,0.02,21.86
0.24,0.02,21.71
0.26,0.02,21.56
0.28,0.02,21.43
0.3,0.02,21.31
0.32,0.02,21.2
0.34,0.02,21.1
0.36,0.02,21.02
0.38,0.02,20.94
0.4,0.02,20.88
0.42,0.02,20.83
0.44,0.02,20.79
0.46,0.02,20.76
0.48,0.02,20.74
0.5,0.02,20.74
0.52,0.02,20.74
0.54,0.02,20.76
0.56,0.02,20.79
0.58,0.02,20.83
0.6,0.02,20.88
0.62,0.02,20.94
0.64,0.02,21.02
0.66,0.02,21.1
0.68,0.02,21.2
0.7,0.02,21.31
0.72,0.02,21.43
0.74,0.02,21.56
0.76,0.02,21.71
0.78,0.02,21.86
0.8,0.02,22.03
0.82,0.02,22.21
0.84,0.02,22.39
0.86,0.02,22.6
0.88,0.02,22.81
0.9,0.02,23.03
0.92,0.02,23.27
0.94,0.02,23.51
0.96,0.02,23.77
0.98,0.02,24.04
1.0,0.02,24.32
1.02,0.02,24.61
1.04,0.02,24.92
1.06,0.02,25.23
1.08,0.02,25.56
1.1,0.02,25.9
1.12,0.02,26.25
1.14,0.02,26.61
1.16,0.02,26.98
1.18,0.02,27.37
1.2,0.02,27.76
1.22,0.02,28.17
1.24,0.02,28.59
1.26,0.02,29.02
1.28,0.02,29.46
1.3,0.02,29.91
1.32,0.02,30.38
1.34,0.02,30.85
1.36,0.02,31.34
1.38,0.02,31.84
1.4,0.02,32.35
1.42,0.02,32.87
1.44,0.02,33.4
1.46,0.02,33.95
1.48,0.02,34.51
1.5,0.02,35.07
1.52,0.02,35.65
1.54,0.02,36.24
1.56,0.02,36.85
1.58,0.02,37.46
1.6,0.02,38.08
1.62,0.02,38.72
1.64,0.02,39.37
1.66,0.02,40.03
1.68,0.02,40.7
1.7,0.02,41.38
1.72,0.02,42.07
1.74,0.02,42.78
1.76,0.02,43.5
1.78,0.02,44.23
1.8,0.02,44.97
1.82,0.02,45.72
1.84,0.02,46.48
1.86,0.02,47.25
1.88,0.02,48.04
1.9,0.02,48.84
1.92,0.02,49.64
1.94,0.02,50.46
1.96,0.02,51.3
1.98,0.02,52.14
2.0,0.02,52.99
2.02,0.02,53.86
2.04,0.02,54.74
2.06,0.02,55.63
2.08,0.02,56.53
2.1,0.02,57.44
2.12,0.02,58.36
2.14,0.02,59.3
2.16,0.02,60.24
2.18,0.02,61.2
2.2,0.02,62.17
2.22,0.02,63.15
2.24,0.02,64.14
2.26,0.02,65.14
2.28,0.02,66.16
2.3,0.02,67.19
2.32,0.02,68.22
2.34,0.02,69.27
2.36,0.02,70.33
2.38,0.02,71.41
2.4,0.02,72.49
2.42,0.02,73.59
2.44,0.02,74.69
2.46,0.02,75.81
2.48,0.02,76.94
2.5,0.02,78.08
2.52,0.02,79.23
2.54,0.02,80.4
2.56,0.02,81.57
2.58,0.02,82.76
2.6,0.02,83.96
2.62,0.02,85.17
2.64,0.02,86.39
2.66,0.02,87.62
2.68,0.02,88.87
2.7,0.02,90.12
2.72,0.02,91.39
2.74,0.02,92.67
2.76,0.02,93.96
2.78,0.02,95.26
2.8,0.02,96.57
2.82,0.02,97.9
2.84,0.02,99.24
2.86,0.02,100.58
2.88,0.02,101.94
2.9,0.02,103.31
2.92,0.02,104.69
2.94,0.02,106.09
2.96,0.02,107.49
2.98,0.02,108.91
3.0,0.02,110.34
3.02,0.02,111.78
3.04,0.02,113.23
3.06,0.02,114.69
3.08,0.02,116.16
3.1,0.02,117.65
3.12,0.02,119.15
3.14,0.02,120.65
3.16,0.02,122.17
3.18,0.02,123.7
3.2,0.02,125.25
3.22,0.02,126.8
3.24,0.02,128.37
3.26,0.02,129.94
3.28,0.02,131.53
3.3,0.02,133.13
3.32,0.02,134.74
3.34,0.02,136.37
3.36,0.02,138.0
3.38,0.02,139.65
3.4,0.02,141.3
3.42,0.02,142.97
3.44,0.02,144.65
3.46,0.02,146.34
3.48,0.02,148.05
3.5,0.02,149.76
3.52,0.02,151.49
3.54,0.02,153.22
3.56,0.02,154.97
3.58,0.02,156.73
3.6,0.02,158.51
3.62,0.02,160.29
3.64,0.02,162.08
3.66,0.02,163.89
3.68,0.02,165.71
3.7,0.02,167.54
3.72,0.02,169.38
3.74,0.02,171.23
3.76,0.02,173.09
3.78,0.02,174.97
3.8,0.02,176.86
3.82,0.02,178.75
3.84,0.02,180.66
3.86,0.02,182.58
3.88,0.02,184.52
3.9,0.02,186.46
3.92,0.02,188.42
3.94,0.02,190.38
3.96,0.02,192.36
3.98,0.02,194.35
4.0,0.02,196.35
0.0,0.04,24.25
0.02,0.04,23.97
0.04,0.04,23.7
0.06,0.04,23.44
0.08,0.04,23.19
0.1,0.04,22.96
0.12,0.04,22.74
0.14,0.04,22.53
0.16,0.04,22.33
0.18,0.04,22.14
0.2,0.04,21.96
0.22,0.04,21.8
0.24,0.04,21.64
0.26,0.04,21.5
0.28,0.04,21.37
0.3,0.04,21.25
0.32,0.04,21.14
0.34,0.04,21.04
0.36,0.04,20.96
0.38,0.04,20.88
0.4,0.04,20.82
0.42,0.04,20.77
0.44,0.04,20.73
0.46,0.04,20.7
0.48,0.04,20.68
0.5,0.04,20.68
0.52,0.04,20.68
0.54,0.04,20.7
0.56,0.04,20.73
0.58,0.04,20.77
0.6,0.04,20.82
0.62,0.04,20.88
0.64,0.04,20.96
0.66,0.04,21.04
0.68,0.04,21.14
0.7,0.04,21.25
0.72,0.04,21.37
0.74,0.04,21.5
0.76,0.04,21.64
0.78,0.04,21.8
0.8,0.04,21.96
0.82,0.04,22.14
0.84,0.04,22.33
0.86,0.04,22.53
0.88,0.04,22.74
0.9,0.04,22.96
0.92,0.04,23.19
0.94,0.04,23.44
0.96,0.04,23.7
0.98,0.04,23.97
1.0,0.04,24.25
1.02,0.04,24.54
1.04,0.04,24.84
1.06,0.04,25.15
1.08,0.04,25.48
1.1,0.04,25.82
1.12,0.04,26.16
1.14,0.04,26.52
1.16,0.04,26.89
1.18,0.04,27.28
1.2,0.04,27.67
1.22,0.04,28.08
1.24,0.04,28.49
1.26,0.04,28.92
1.28,0.04,29.36
1.3,0.04,29.81
1.32,0.04,30.27
1.34,0.04,30.75
1.36,0.04,31.23
1.38,0.04,31.73
1.4,0.04,32.24
1.42,0.04,32.76
1.44,0.04,33.29
1.46,0.04,33.83
1.48,0.04,34.38
1.5,0.04,34.95
1.52,0.04,35.53
1.54,0.04,36.11
1.56,0.04,36.71
1.58,0.04,37.32
1.6,0.04,37.95
1.62,0.04,38.58
1.64,0.04,39.23
1.66,0.04,39.88
1.68,0.04,40.55
1.7,0.04,41.23
1.72,0.04,41.92
1.74,0.04,42.62
1.76,0.04,43.34
1.78,0.04,44.06
1.8,0.04,44.8
1.82,0.04,45.54
1.84,0.04,46.3
1.86,0.04,47.07
1.88,0.04,47.86
1.9,0.04,48.65
1.92,0.04,49.46
1.94,0.04,50.27
1.96,0.04,51.1
1.98,0.04,51.94
2.0,0.04,52.79
2.02,0.04,53.65
2.04,0.04,54.52
2.06,0.04,55.41
2.08,0.04,56.31
2.1,0.04,57.21
2.12,0.04,58.13
2.14,0.04,59.06
2.16,0.04,60.01
2.18,0.04,60.96
2.2,0.04,61.92
2.22,0.04,62.9
2.24,0.04,63.89
2.26,0.04,64.89
2.28,0.04,65.9
2.3,0.04,66.92
2.32,0.04,67.95
2.34,0.04,69.0
2.36,0.04,70.05
2.38,0.04,71.12
2.4,0.04,72.2
2.42,0.04,73.29
2.44,0.04,74.39
2.46,0.04,75.5
2.48,0.04,76.63
2.5,0.04,77.77
2.52,0.04,78.91
2.54,0.04,80.07
2.56,0.04,81.24
2.58,0.04,82.42
2.6,0.04,83.62
2.62,0.04,84.82
2.64,0.04,86.04
2.66,0.04,87.26
2.68,0.04,88.5
2.7,0.04,89.75
2.72,0.04,91.02
2.74,0.04,92.29
2.76,0.04,93.57
2.78,0.04,94.87
2.8,0.04,96.18
2.82,0.04,97.49
2.84,0.04,98.82
2.86,0.04,100.17
2.88,0.04,101.52
2.9,0.04,102.88
2.92,0.04,104.26
2.94,0.04,105.65
2.96,0.04,107.05
2.98,0.04,108.46
3.0,0.04,109.88
3.02,0.04,111.31
3.04,0.04,112.75
3.06,0.04,114.21
3.08,0.04,115.68
3.1,0.04,117.16
3.12,0.04,118.65
3.14,0.04,120.15
3.16,0.04,121.66
3.18,0.04,123.18
3.2,0.04,124.72
3.22,0.04,126.27
3.24,0.04,127.83
3.26,0.04,129.4
3.28,0.04,130.98
3.3,0.04,132.57
3.32,0.04,134.17
3.34,0.04,135.79
3.36,0.04,137.42
3.38,0.04,139.05
3.4,0.04,140.7
3.42,0.04,142.37
3.44,0.04,144.04
3.46,0.04,145.72
3.48,0.04,147.42
3.5,0.04,149.13
3.52,0.04,150.84
3.54,0.04,152.57
3.56,0.04,154.31
3.58,0.04,156.07
3.6,0.04,157.83
3.62,0.04,159.61
3.64,0.04,161.39
3.66,0.04,163.19
3.68,0.04,165.0
3.7,0.04,166.82
3.72,0.04,168.65
3.74,0.04,170.5
3.76,0.04,172.35
3.78,0.04,174.22
3.8,0.04,176.1
3.82,0.04,177.99
3.84,0.04,179.89
3.86,0.04,181.8
3.88,0.04,183.73
3.9,0.04,185.66
3.92,0.04,187.61
3.94,0.04,189.57
3.96,0.04,191.54
3.98,0.04,193.52
4.0,0.04,195.51
0.0,0.06,24.17
0.02,0.06,23.89
0.04,0.06,23.63
0.06,0.06,23.37
0.08,0.06,23.13
0.1,0.06,22.89
0.12,0.06,22.67
0.14,0.06,22.46
0.16,0.06,22.26
0.18,0.06,22.07
0.2,0.06,21.9
0.22,0.06,21.73
0.24,0.06,21.58
0.26,0.06,21.44
0.28,0.06,21.31
0.3,0.06,21.19
0.32,0.06,21.08
0.34,0.06,20.98
0.36,0.06,20.9
0.38,0.06,20.82
0.4,0.06,20.76
0.42,0.06,20.71
0.44,0.06,20.67
0.46,0.06,20.64
0.48,0.06,20.63
0.5,0.06,20.62
0.52,0.06,20.63
0.54,0.06,20.64
0.56,0.06,20.67
0.58,0.06,20.71
0.6,0.06,20.76
0.62,0.06,20.82
0.64,0.06,20.9
0.66,0.06,20.98
0.68,0.06,21.08
0.7,0.06,21.19
0.72,0.06,21.31
0.74,0.06,21.44
0.76,0.06,21.58
0.78,0.06,21.73
0.8,0.06,21.9
0.82,0.06,22.07
0.84,0.06,22.26
0.86,0.06,22.46
0.88,0.06,22.67
0.9,0.06,22.89
0.92,0.06,23.13
0.94,0.06,23.37
0.96,0.06,23.63
0.98,0.06,23.89
1.0,0.06,24.17
1.02,0.06,24.46
1.04,0.06,24.76
1.06,0.06,25.08
1.08,0.06,25.4
1.1,0.06,25.73
1.12,0.06,26.08
1.14,0.06,26.44
1.16,0.06,26.81
1.18,0.06,27.19
1.2,0.06,27.58
1.22,0.06,27.98
1.24,0.06,28.4
1.26,0.06,28.83
1.28,0.06,29.26
1.3,0.06,29.71
1.32,0.06,30.17
1.34,0.06,30.64
1.36,0.06,31.13
1.38,0.06,31.62
1.4,0.06,32.13
1.42,0.06,32.65
1.44,0.06,33.17
1.46,0.06,33.71
1.48,0.06,34.26
1.5,0.06,34.83
1.52,0.06,35.4
1.54,0.06,35.99
1.56,0.06,36.58
1.58,0.06,37.19
1.6,0.06,37.81
1.62,0.06,38.44
1.64,0.06,39.08
1.66,0.06,39.74
1.68,0.06,40.4
1.7,0.06,41.08
1.72,0.06,41.77
1.74,0.06,42.47
1.76,0.06,43.18
1.78,0.06,43.9
1.8,0.06,44.63
1.82,0.06,45.38
1.84,0.06,46.13
1.86,0.06,46.9
1.88,0.06,47.68
1.9,0.06,48.47
1.92,0.06,49.27
1.94,0.06,50.08
1.96,0.06,50.91
1.98,0.06,51.74
2.0,0.06,52.59
2.02,0.06,53.45
2.04,0.06,54.32
2.06,0.06,55.2
2.08,0.06,56.09
2.1,0.06,56.99
2.12,0.06,57.91
2.14,0.06,58.83
2.16,0.06,59.77
2.18,0.06,60.72
2.2,0.06,61.68
2.22,0.06,62.65
2.24,0.06,63.64
2.26,0.06,64.63
2.28,0.06,65.64
2.3,0.06,66.65
2.32,0.06,67.68
2.34,0.06,68.72
2.36,0.06,69.77
2.38,0.06,70.84
2.4,0.06,71.91
2.42,0.06,73.0
2.44,0.06,74.09
2.46,0.06,75.2
2.48,0.06,76.32
2.5,0.06,77.45
2.52,0.06,78.59
2.54,0.06,79.75
2.56,0.06,80.91
2.58,0.06,82.09
2.6,0.06,83.28
2.62,0.06,84.48
2.64,0.06,85.69
2.66,0.06,86.91
2.68,0.06,88.14
2.7,0.06,89.39
2.72,0.06,90.64
2.74,0.06,91.91
2.76,0.06,93.19
2.78,0.06,94.48
2.8,0.06,95.78
2.82,0.06,97.09
2.84,0.06,98.42
2.86,0.06,99.75
2.88,0.06,101.1
2.9,0.06,102.46
2.92,0.06,103.83
2.94,0.06,105.21
2.96,0.06,106.6
2.98,0.06,108.0
3.0,0.06,109.42
3.02,0.06,110.85
3.04,0.06,112.28
3.06,0.06,113.73
3.08,0.06,115.19
3.1,0.06,116.67
3.12,0.06,118.15
3.14,0.06,119.64
3.16,0.06,121.15
3.18,0.06,122.67
3.2,0.06,124.2
3.22,0.06,125.74
3.24,0.06,127.29
3.26,0.06,128.85
3.28,0.06,130.42
3.3,0.06,132.01
3.32,0.06,133.61
3.34,0.06,135.22
3.36,0.06,136.84
3.38,0.06,138.47
3.4,0.06,140.11
3.42,0.06,141.76
3.44,0.06,143.43
3.46,0.06,145.1
3.48,0.06,146.79
3.5,0.06,148.49
3.52,0.06,150.2
3.54,0.06,151.92
3.56,0.06,153.66
3.58,0.06,155.4
3.6,0.06,157.16
3.62,0.06,158.93
3.64,0.06,160.7
3.66,0.06,162.49
3.68,0.06,164.3
3.7,0.06,166.11
3.72,0.06,167.93
3.74,0.06,169.77
3.76,0.06,171.62
3.78,0.06,173.47
3.8,0.06,175.34
3.82,0.06,177.23
3.84,0.06,179.12
3.86,0.06,181.02
3.88,0.06,182.94
3.9,0.06,184.86
3.92,0.06,186.8
3.94,0.06,188.75
3.96,0.06,190.71
3.98,0.06,192.68
4.0,0.06,194.67
0.0,0.08,24.1
0.02,0.08,23.82
0.04,0.08,23.56
0.06,0.08,23.3
0.08,0.08,23.06
0.1,0.08,22.83
0.12,0.08,22.61
0.14,0.08,22.4
0.16,0.08,22.2
0.18,0.08,22.01
0.2,0.08,21.84
0.22,0.08,21.67
0.24,0.08,21.52
0.26,0.08,21.38
0.28,0.08,21.25
0.3,0.08,21.13
0.32,0.08,21.02
0.34,0.08,20.93
0.36,0.08,20.84
0.38,0.08,20.77
0.4,0.08,20.71
0.42,0.08,20.66
0.44,0.08,20.62
0.46,0.08,20.59
0.48,0.08,20.57
0.5,0.08,20.56
0.52,0.08,20.57
0.54,0.08,20.59
0.56,0.08,20.62
0.58,0.08,20.66
0.6,0.08,20.71
0.62,0.08,20.77
0.64,0.08,20.84
0.66,0.08,20.93
0.68,0.08,21.02
0.7,0.08,21.13
0.72,0.08,21.25
0.74,0.08,21.38
0.76,0.08,21.52
0.78,0.08,21.67
0.8,0.08,21.84
0.82,0.08,22.01
0.84,0.08,22.2
0.86,0.08,22.4
0.88,0.08,22.61
0.9,0.08,22.83
0.92,0.08,23.06
0.94,0.08,23.3
0.96,0.08,23.56
0.98,0.08,23.82
1.0,0.08,24.1
1.02,0.08,24.39
1.04,0.08,24.69
1.06,0.08,25.0
1.08,0.08,25.32
1.1,0.08,25.66
1.12,0.08,26.0
1.14,0.08,26.36
1.16,0.08,26.73
1.18,0.08,27.1
1.2,0.08,27.5
1.22,0.08,27.9
1.24,0.08,28.31
1.26,0.08,28.73
1.28,0.08,29.17
1.3,0.08,29.62
1.32,0.08,30.07
1.34,0.08,30.54
1.36,0.08,31.03
1.38,0.08,31.52
1.4,0.08,32.02
1.42,0.08,32.54
1.44,0.08,33.06
1.46,0.08,33.6
1.48,0.08,34.15
1.5,0.08,34.71
1.52,0.08,35.28
1.54,0.08,35.86
1.56,0.08,36.46
1.58,0.08,37.06
1.6,0.08,37.68
1.62,0.08,38.31
1.64,0.08,38.95
1.66,0.08,39.6
1.68,0.08,40.26
1.7,0.08,40.93
1.72,0.08,41.62
1.74,0.08,42.31
1.76,0.08,43.02
1.78,0.08,43.74
1.8,0.08,44.47
1.82,0.08,45.21
1.84,0.08,45.96
1.86,0.08,46.73
1.88,0.08,47.5
1.9,0.08,48.29
1.92,0.08,49.08
1.94,0.08,49.89
1.96,0.08,50.71
1.98,0.08,51.55
2.0,0.08,52.39
2.02,0.08,53.24
2.04,0.08,54.11
2.06,0.08,54.99
2.08,0.08,55.87
2.1,0.08,56.77
2.12,0.08,57.68
2.14,0.08,58.61
2.16,0.08,59.54
2.18,0.08,60.48
2.2,0.08,61.44
2.22,0.08,62.41
2.24,0.08,63.39
2.26,0.08,64.38
2.28,0.08,65.38
2.3,0.08,66.39
2.32,0.08,67.42
2.34,0.08,68.45
2.36,0.08,69.5
2.38,0.08,70.56
2.4,0.08,71.62
2.42,0.08,72.7
2.44,0.08,73.8
2.46,0.08,74.9
2.48,0.08,76.01
2.5,0.08,77.14
2.52,0.08,78.28
2.54,0.08,79.43
2.56,0.08,80.59
2.58,0.08,81.76
2.6,0.08,82.94
2.62,0.08,84.13
2.64,0.08,85.34
2.66,0.08,86.55
2.68,0.08,87.78
2.7,0.08,89.02
2.72,0.08,90.27
2.74,0.08,91.53
2.76,0.08,92.81
2.78,0.08,94.09
2.8,0.08,95.39
2.82,0.08,96.69
2.84,0.08,98.01
2.86,0.08,99.34
2.88,0.08,100.68
2.9,0.08,102.03
2.92,0.08,103.4
2.94,0.08,104.77
2.96,0.08,106.16
2.98,0.08,107.56
3.0,0.08,108.96
3.02,0.08,110.38
3.04,0.08,111.82
3.06,0.08,113.26
3.08,0.08,114.71
3.1,0.08,116.18
3.12,0.08,117.65
3.14,0.08,119.14
3.16,0.08,120.64
3.18,0.08,122.15
3.2,0.08,123.67
3.22,0.08,125.21
3.24,0.08,126.75
3.26,0.08,128.31
3.28,0.08,129.87
3.3,0.08,131.45
3.32,0.08,133.04
3.34,0.08,134.64
3.36,0.08,136.26
3.38,0.08,137.88
3.4,0.08,139.52
3.42,0.08,141.16
3.44,0.08,142.82
3.46,0.08,144.49
3.48,0.08,146.17
3.5,0.08,147.86
3.52,0.08,149.56
3.54,0.08,151.28
3.56,0.08,153.0
3.58,0.08,154.74
3.6,0.08,156.49
3.62,0.08,158.25
3.64,0.08,160.02
3.66,0.08,161.8
3.68,0.08,163.59
3.7,0.08,165.4
3.72,0.08,167.22
3.74,0.08,169.04
3.76,0.08,170.88
3.78,0.08,172.73
3.8,0.08,174.59
3.82,0.08,176.47
3.84,0.08,178.35
3.86,0.08,180.24
3.88,0.08,182.15
3.9,0.08,184.07
3.92,0.08,186.0
3.94,0.08,187.94
3.96,0.08,189.89
3.98,0.08,191.85
4.0,0.08,193.83
0.0,0.1,24.03
0.02,0.1,23.76
0.04,0.1,23.49
0.06,0.1,23.24
0.08,0.1,23.0
0.1,0.1,22.76
0.12,0.1,22.55
0.14,0.1,22.34
0.16,0.1,22.14
0.18,0.1,21.95
0.2,0.1,21.78
0.22,0.1,21.62
0.24,0.1,21.46
0.26,0.1,21.32
0.28,0.1,21.19
0.3,0.1,21.08
0.32,0.1,20.97
0.34,0.1,20.87
0.36,0.1,20.79
0.38,0.1,20.71
0.4,0.1,20.65
0.42,0.1,20.6
0.44,0.1,20.56
0.46,0.1,20.53
0.48,0.1,20.52
0.5,0.1,20.51
0.52,0.1,20.52
0.54,0.1,20.53
0.56,0.1,20.56
0.58,0.1,20.6
0.6,0.1,20.65
0.62,0.1,20.71
0.64,0.1,20.79
0.66,0.1,20.87
0.68,0.1,20.97
0.7,0.1,21.08
0.72,0.1,21.19
0.74,0.1,21.32
0.76,0.1,21.46
0.78,0.1,21.62
0.8,0.1,21.78
0.82,0.1,21.95
0.84,0.1,22.14
0.86,0.1,22.34
0.88,0.1,22.55
0.9,0.1,22.76
0.92,0.1,23.0
0.94,0.1,23.24
0.96,0.1,23.49
0.98,0.1,23.76
1.0,0.1,24.03
1.02,0.1,24.32
1.04,0.1,24.62
1.06,0.1,24.93
1.08,0.1,25.25
1.1,0.1,25.58
1.12,0.1,25.92
1.14,0.1,26.28
1.16,0.1,26.65
1.18,0.1,27.02
1.2,0.1,27.41
1.22,0.1,27.81
1.24,0.1,28.22
1.26,0.1,28.64
1.28,0.1,29.08
1.3,0.1,29.52
1.32,0.1,29.98
1.34,0.1,30.45
1.36,0.1,30.93
1.38,0.1,31.42
1.4,0.1,31.92
1.42,0.1,32.43
1.44,0.1,32.95
1.46,0.1,33.49
1.48,0.1,34.03
1.5,0.1,34.59
1.52,0.1,35.16
1.54,0.1,35.74
1.56,0.1,36.33
1.58,0.1,36.93
1.6,0.1,37.55
1.62,0.1,38.17
1.64,0.1,38.81
1.66,0.1,39.46
1.68,0.1,40.12
1.7,0.1,40.79
1.72,0.1,41.47
1.74,0.1,42.16
1.76,0.1,42.87
1.78,0.1,43.58
1.8,0.1,44.31
1.82,0.1,45.04
1.84,0.1,45.79
1.86,0.1,46.55
1.88,0.1,47.33
1.9,0.1,48.11
1.92,0.1,48.9
1.94,0.1,49.71
1.96,0.1,50.52
1.98,0.1,51.35
2.0,0.1,52.19
2.02,0.1,53.04
2.04,0.1,53.9
2.06,0.1,54.78
2.08,0.1,55.66
2.1,0.1,56.56
2.12,0.1,57.46
2.14,0.1,58.38
2.16,0.1,59.31
2.18,0.1,60.25
2.2,0.1,61.2
2.22,0.1,62.17
2.24,0.1,63.14
2.26,0.1,64.13
2.28,0.1,65.12
2.3,0.1,66.13
2.32,0.1,67.15
2.34,0.1,68.18
2.36,0.1,69.22
2.38,0.1,70.28
2.4,0.1,71.34
2.42,0.1,72.42
2.44,0.1,73.5
2.46,0.1,74.6
2.48,0.1,75.71
2.5,0.1,76.83
2.52,0.1,77.96
2.54,0.1,79.11
2.56,0.1,80.26
2.58,0.1,81.43
2.6,0.1,82.6
2.62,0.1,83.79
2.64,0.1,84.99
2.66,0.1,86.2
2.68,0.1,87.43
2.7,0.1,88.66
2.72,0.1,89.9
2.74,0.1,91.16
2.76,0.1,92.43
2.78,0.1,93.71
2.8,0.1,95.0
2.82,0.1,96.3
2.84,0.1,97.61
2.86,0.1,98.93
2.88,0.1,100.27
2.9,0.1,101.61
2.92,0.1,102.97
2.94,0.1,104.34
2.96,0.1,105.72
2.98,0.1,107.11
3.0,0.1,108.51
3.02,0.1,109.93
3.04,0.1,111.35
3.06,0.1,112.79
3.08,0.1,114.23
3.1,0.1,115.69
3.12,0.1,117.16
3.14,0.1,118.64
3.16,0.1,120.14
3.18,0.1,121.64
3.2,0.1,123.16
